,time
134,13.400159874009738
135,13.500161067099363
136,13.600162260188988
137,13.700163453278613
138,13.800164646368238
139,13.900165839457863
140,14.000167032547488
141,14.100168225637113
142,14.200169418726738
143,14.300170611816363
144,14.400171804905987
145,14.50017299799561
146,14.600174191085236
147,14.70017538417486
148,14.800176577264486
149,14.90017777035411
150,15.000178963443735
151,15.10018015653336
152,15.200181349622985
153,15.30018254271261
154,15.400183735802235
155,15.50018492889186
156,15.600186121981485
157,15.70018731507111
158,15.800188508160735
159,15.90018970125036
160,16.000190894339987
161,16.10019208742961
162,16.200193280519233
163,16.300194473608858
164,16.400195666698483
165,16.500196859788108
166,16.600198052877733
167,16.700199245967358
168,16.800200439056983
169,16.900201632146608
170,17.000202825236233
171,17.100204018325858
172,17.200205211415483
173,17.300206404505108
174,17.400207597594733
175,17.500208790684358
176,17.600209983773983
177,17.700211176863608
178,17.800212369953233
179,17.900213563042858
180,18.000214756132483
181,18.100215949222108
182,18.200217142311732
183,18.300218335401357
184,18.400219528490982
185,18.500220721580607
186,18.600221914670232
187,18.700223107759857
188,18.800224300849482
189,18.900225493939107
190,19.000226687028732
191,19.100227880118357
192,19.200229073207982
193,19.300230266297607
194,19.400231459387232
195,19.500232652476857
196,19.600233845566482
197,19.700235038656107
198,19.800236231745732
199,19.900237424835357
200,20.000238617924982
201,20.100239811014607
202,20.20024100410423
203,20.300242197193857
204,20.40024339028348
205,20.500244583373107
206,20.60024577646273
207,20.700246969552357
208,20.80024816264198
209,20.900249355731606
210,21.00025054882123
211,21.100251741910856
212,21.20025293500048
213,21.300254128090106
214,21.40025532117973
215,21.500256514269356
216,21.60025770735898
217,21.700258900448606
218,21.80026009353823
219,21.900261286627856
220,22.00026247971748
221,22.100263672807106
222,22.20026486589673
223,22.300266058986356
224,22.400267252075977
225,22.500268445165602
226,22.600269638255227
227,22.700270831344852
228,22.800272024434477
229,22.900273217524102
230,23.000274410613727
231,23.100275603703352
232,23.200276796792977
233,23.300277989882602
234,23.400279182972227
235,23.500280376061852
236,23.600281569151477
237,23.700282762241102
238,23.800283955330727
239,23.900285148420352
240,24.000286341509977
241,24.1002875345996
242,24.200288727689227
243,24.30028992077885
244,24.400291113868477
245,24.5002923069581
246,24.600293500047727
247,24.70029469313735
248,24.800295886226976
249,24.9002970793166
250,25.000298272406226
251,25.10029946549585
252,25.200300658585476
253,25.3003018516751
254,25.400303044764726
255,25.50030423785435
256,25.600305430943976
257,25.7003066240336
258,25.800307817123226
259,25.90030901021285
260,26.000310203302476
261,26.1003113963921
262,26.200312589481726
263,26.30031378257135
264,26.400314975660976
265,26.5003161687506
266,26.600317361840226
267,26.70031855492985
268,26.800319748019476
269,26.9003209411091
270,27.000322134198726
271,27.10032332728835
272,27.200324520377976
273,27.3003257134676
274,27.400326906557225
275,27.50032809964685
276,27.600329292736475
277,27.7003304858261
278,27.800331678915725
279,27.90033287200535
280,28.000334065094975
281,28.1003352581846
282,28.200336451274225
283,28.30033764436385
284,28.400338837453475
285,28.5003400305431
286,28.600341223632725
287,28.70034241672235
288,28.800343609811975
289,28.900344802901596
290,29.00034599599122
291,29.100347189080846
292,29.20034838217047
293,29.300349575260096
294,29.40035076834972
295,29.500351961439346
296,29.60035315452897
297,29.700354347618596
298,29.80035554070822
299,29.900356733797846
300,30.00035792688747
301,30.100359119977096
302,30.20036031306672
303,30.300361506156346
304,30.40036269924597
305,30.500363892335596
306,30.60036508542522
307,30.700366278514846
308,30.80036747160447
309,30.900368664694096
310,31.00036985778372
311,31.100371050873346
312,31.20037224396297
313,31.300373437052595
314,31.40037463014222
315,31.500375823231845
316,31.60037701632147
317,31.700378209411095
318,31.80037940250072
319,31.900380595590345
320,32.000381788679974
321,32.10038298176959
322,32.20038417485922
323,32.30038536794884
324,32.40038656103847
325,32.50038775412809
326,32.600388947217716
327,32.70039014030734
328,32.800391333396966
329,32.90039252648659
330,33.000393719576216
331,33.10039491266584
332,33.200396105755466
333,33.30039729884509
334,33.400398491934716
335,33.50039968502434
336,33.600400878113966
337,33.70040207120359
338,33.800403264293216
339,33.90040445738284
340,34.000405650472466
341,34.10040684356209
342,34.200408036651716
343,34.30040922974134
344,34.400410422830966
345,34.50041161592059
346,34.600412809010216
347,34.70041400209984
348,34.800415195189466
349,34.90041638827909
350,35.000417581368716
351,35.10041877445834
352,35.200419967547965
353,35.30042116063759
354,35.400422353727215
355,35.50042354681684
356,35.600424739906465
357,35.70042593299609
358,35.800427126085715
359,35.90042831917534
360,36.000429512264965
361,36.10043070535459
362,36.200431898444215
363,36.30043309153384
364,36.400434284623465
365,36.50043547771309
366,36.600436670802715
367,36.70043786389234
368,36.800439056981965
369,36.90044025007159
370,37.000441443161215
371,37.10044263625084
372,37.200443829340465
373,37.30044502243009
374,37.400446215519715
375,37.50044740860934
376,37.600448601698965
377,37.70044979478859
378,37.800450987878214
379,37.90045218096784
380,38.000453374057464
381,38.10045456714709
382,38.200455760236714
383,38.30045695332634
384,38.400458146415964
385,38.50045933950559
386,38.600460532595214
387,38.70046172568484
388,38.800462918774464
389,38.90046411186409
390,39.000465304953714
391,39.10046649804334
392,39.200467691132964
393,39.30046888422259
394,39.400470077312214
395,39.50047127040184
396,39.600472463491464
397,39.70047365658109
398,39.800474849670714
399,39.90047604276034
400,40.000477235849964
401,40.10047842893959
402,40.20047962202921
403,40.30048081511884
404,40.40048200820846
405,40.50048320129809
406,40.60048439438771
407,40.70048558747734
408,40.80048678056696
409,40.90048797365659
410,41.00048916674621
411,41.10049035983584
412,41.20049155292546
413,41.30049274601509
414,41.40049393910471
415,41.50049513219434
416,41.60049632528396
417,41.70049751837359
418,41.80049871146321
419,41.90049990455284
420,42.00050109764246
421,42.10050229073209
422,42.20050348382171
423,42.30050467691134
424,42.40050587000096
425,42.50050706309059
426,42.60050825618021
427,42.70050944926984
428,42.80051064235946
429,42.90051183544909
430,43.00051302853871
431,43.10051422162834
432,43.20051541471796
433,43.30051660780759
434,43.40051780089721
435,43.50051899398684
436,43.60052018707646
437,43.70052138016609
438,43.80052257325571
439,43.90052376634534
440,44.00052495943496
441,44.10052615252459
442,44.20052734561421
443,44.30052853870384
444,44.40052973179346
445,44.50053092488309
446,44.60053211797271
447,44.70053331106234
448,44.800534504151955
449,44.90053569724158
450,45.000536890331205
451,45.10053808342083
452,45.200539276510455
453,45.30054046960008
454,45.400541662689704
455,45.50054285577933
456,45.600544048868954
457,45.70054524195858
458,45.800546435048204
459,45.90054762813783
460,46.000548821227454
461,46.10055001431708
462,46.200551207406704
463,46.30055240049633
464,46.400553593585954
465,46.50055478667558
466,46.600555979765204
467,46.70055717285483
468,46.800558365944454
469,46.90055955903408
470,47.000560752123704
471,47.10056194521333
472,47.200563138302954
473,47.30056433139258
474,47.400565524482204
475,47.50056671757183
476,47.600567910661454
477,47.70056910375108
478,47.800570296840704
479,47.90057148993033
480,48.00057268301995
481,48.10057387610958
482,48.2005750691992
483,48.30057626228883
484,48.40057745537845
485,48.50057864846808
486,48.6005798415577
487,48.70058103464733
488,48.80058222773695
489,48.90058342082658
490,49.0005846139162
491,49.10058580700583
492,49.20058700009545
493,49.30058819318508
494,49.4005893862747
495,49.50059057936433
496,49.60059177245395
497,49.70059296554358
498,49.8005941586332
499,49.90059535172283
500,50.00059654481245
501,50.10059773790208
502,50.2005989309917
503,50.30060012408133
504,50.40060131717095
505,50.50060251026058
506,50.6006037033502
507,50.70060489643983
508,50.80060608952945
509,50.90060728261908
510,51.0006084757087
511,51.10060966879833
512,51.20061086188795
513,51.30061205497758
514,51.4006132480672
515,51.50061444115683
516,51.60061563424645
517,51.70061682733608
518,51.8006180204257
519,51.90061921351533
520,52.00062040660495
521,52.10062159969458
522,52.2006227927842
523,52.30062398587383
524,52.40062517896345
525,52.50062637205308
526,52.6006275651427
527,52.70062875823233
528,52.80062995132195
529,52.90063114441158
530,53.0006323375012
531,53.10063353059083
532,53.20063472368045
533,53.30063591677008
534,53.4006371098597
535,53.500638302949326
536,53.60063949603895
537,53.700640689128576
538,53.8006418822182
539,53.900643075307826
540,54.00064426839745
541,54.100645461487076
542,54.2006466545767
543,54.300647847666326
544,54.40064904075595
545,54.500650233845576
546,54.6006514269352
547,54.700652620024826
548,54.80065381311445
549,54.900655006204076
550,55.0006561992937
551,55.100657392383326
552,55.20065858547295
553,55.300659778562576
554,55.4006609716522
555,55.500662164741826
556,55.60066335783145
557,55.700664550921076
558,55.8006657440107
559,55.900666937100326
560,56.00066813018995
561,56.100669323279575
562,56.2006705163692
563,56.300671709458825
564,56.40067290254845
565,56.500674095638075
566,56.6006752887277
567,56.700676481817325
568,56.80067767490695
569,56.900678867996575
570,57.0006800610862
571,57.100681254175825
572,57.20068244726545
573,57.300683640355075
574,57.4006848334447
575,57.500686026534325
576,57.60068721962395
577,57.70068841271357
578,57.80068960580319
579,57.90069079889282
580,58.00069199198244
581,58.10069318507207
582,58.20069437816169
583,58.30069557125132
584,58.40069676434094
585,58.50069795743057
586,58.60069915052019
587,58.70070034360982
588,58.80070153669944
589,58.90070272978907
590,59.00070392287869
591,59.10070511596832
592,59.20070630905794
593,59.30070750214757
594,59.40070869523719
595,59.50070988832682
596,59.60071108141644
597,59.70071227450607
598,59.80071346759569
599,59.90071466068532
600,60.00071585377494
601,60.10071704686457
602,60.20071823995419
603,60.30071943304382
604,60.40072062613344
605,60.50072181922307
606,60.60072301231269
607,60.70072420540232
608,60.80072539849194
609,60.90072659158157
610,61.00072778467119
611,61.10072897776082
612,61.20073017085044
613,61.300731363940066
614,61.40073255702969
615,61.500733750119316
616,61.60073494320894
617,61.700736136298566
618,61.80073732938819
619,61.900738522477816
620,62.00073971556744
621,62.100740908657066
622,62.20074210174669
623,62.300743294836316
624,62.40074448792594
625,62.500745681015566
626,62.60074687410519
627,62.700748067194816
628,62.80074926028444
629,62.900750453374066
630,63.00075164646369
631,63.100752839553316
632,63.20075403264294
633,63.300755225732566
634,63.40075641882219
635,63.500757611911816
636,63.60075880500144
637,63.700759998091065
638,63.80076119118069
639,63.900762384270315
640,64.00076357735995
641,64.10076477044956
642,64.20076596353918
643,64.30076715662881
644,64.40076834971843
645,64.50076954280806
646,64.60077073589768
647,64.70077192898731
648,64.80077312207693
649,64.90077431516656
650,65.00077550825618
651,65.10077670134581
652,65.20077789443543
653,65.30077908752506
654,65.40078028061468
655,65.50078147370431
656,65.60078266679393
657,65.70078385988356
658,65.80078505297318
659,65.90078624606281
660,66.00078743915243
661,66.10078863224206
662,66.20078982533168
663,66.30079101842131
664,66.40079221151093
665,66.50079340460056
666,66.60079459769018
667,66.70079579077981
668,66.80079698386943
669,66.90079817695906
670,67.00079937004868
671,67.1008005631383
672,67.20080175622793
673,67.30080294931756
674,67.40080414240718
675,67.5008053354968
676,67.60080652858643
677,67.70080772167606
678,67.80080891476568
679,67.9008101078553
680,68.00081130094493
681,68.10081249403456
682,68.20081368712418
683,68.3008148802138
684,68.40081607330343
685,68.50081726639306
686,68.60081845948268
687,68.7008196525723
688,68.80082084566193
689,68.90082203875156
690,69.00082323184118
691,69.1008244249308
692,69.20082561802043
693,69.30082681111006
694,69.40082800419968
695,69.5008291972893
696,69.60083039037893
697,69.70083158346856
698,69.80083277655818
699,69.9008339696478
700,70.00083516273743
701,70.10083635582706
702,70.20083754891668
703,70.3008387420063
704,70.40083993509593
705,70.50084112818556
706,70.60084232127518
707,70.7008435143648
708,70.80084470745443
709,70.90084590054406
710,71.00084709363368
711,71.1008482867233
712,71.20084947981293
713,71.30085067290256
714,71.40085186599218
715,71.5008530590818
716,71.60085425217143
717,71.70085544526106
718,71.80085663835068
719,71.9008578314403
720,72.00085902452993
721,72.10086021761956
722,72.20086141070918
723,72.3008626037988
724,72.40086379688843
725,72.50086498997806
726,72.60086618306768
727,72.7008673761573
728,72.80086856924693
729,72.90086976233655
730,73.00087095542618
731,73.1008721485158
732,73.20087334160543
733,73.30087453469505
734,73.40087572778468
735,73.5008769208743
736,73.60087811396393
737,73.70087930705355
738,73.80088050014318
739,73.9008816932328
740,74.00088288632243
741,74.10088407941205
742,74.20088527250168
743,74.3008864655913
744,74.40088765868093
745,74.50088885177055
746,74.60089004486018
747,74.7008912379498
748,74.80089243103943
749,74.90089362412905
750,75.00089481721868
751,75.1008960103083
752,75.20089720339793
753,75.30089839648755
754,75.40089958957718
755,75.5009007826668
756,75.60090197575643
757,75.70090316884605
758,75.80090436193568
759,75.9009055550253
760,76.00090674811493
761,76.10090794120455
762,76.20090913429418
763,76.3009103273838
764,76.40091152047343
765,76.50091271356305
766,76.60091390665268
767,76.7009150997423
768,76.80091629283193
769,76.90091748592155
770,77.00091867901118
771,77.1009198721008
772,77.20092106519043
773,77.30092225828005
774,77.40092345136968
775,77.5009246444593
776,77.60092583754893
777,77.70092703063855
778,77.80092822372818
779,77.9009294168178
780,78.00093060990743
781,78.10093180299705
782,78.20093299608668
783,78.3009341891763
784,78.40093538226593
785,78.50093657535555
786,78.60093776844518
787,78.7009389615348
788,78.80094015462443
789,78.90094134771405
790,79.00094254080368
791,79.1009437338933
792,79.20094492698293
793,79.30094612007255
794,79.40094731316218
795,79.5009485062518
796,79.60094969934143
797,79.70095089243105
798,79.80095208552068
799,79.9009532786103
800,80.00095447169993
801,80.10095566478955
802,80.20095685787918
803,80.3009580509688
804,80.40095924405843
805,80.50096043714805
806,80.60096163023768
807,80.7009628233273
808,80.80096401641693
809,80.90096520950655
810,81.00096640259618
811,81.1009675956858
812,81.20096878877543
813,81.30096998186505
814,81.40097117495468
815,81.5009723680443
816,81.60097356113393
817,81.70097475422355
818,81.80097594731318
819,81.9009771404028
820,82.00097833349243
821,82.10097952658205
822,82.20098071967168
823,82.3009819127613
824,82.40098310585093
825,82.50098429894055
826,82.60098549203018
827,82.7009866851198
828,82.80098787820943
829,82.90098907129905
830,83.00099026438868
831,83.1009914574783
832,83.20099265056793
833,83.30099384365755
834,83.40099503674718
835,83.5009962298368
836,83.60099742292643
837,83.70099861601605
838,83.80099980910568
839,83.9010010021953
840,84.00100219528493
841,84.10100338837455
842,84.20100458146418
843,84.3010057745538
844,84.40100696764343
845,84.50100816073305
846,84.60100935382268
847,84.7010105469123
848,84.80101174000193
849,84.90101293309155
850,85.00101412618118
851,85.1010153192708
852,85.20101651236043
853,85.30101770545005
854,85.40101889853968
855,85.5010200916293
856,85.60102128471893
857,85.70102247780855
858,85.80102367089818
859,85.9010248639878
860,86.00102605707742
861,86.10102725016705
862,86.20102844325667
863,86.3010296363463
864,86.40103082943592
865,86.50103202252555
866,86.60103321561517
867,86.7010344087048
868,86.80103560179442
869,86.90103679488405
870,87.00103798797367
871,87.1010391810633
872,87.20104037415292
873,87.30104156724255
874,87.40104276033217
875,87.5010439534218
876,87.60104514651142
877,87.70104633960105
878,87.80104753269067
879,87.9010487257803
880,88.00104991886992
881,88.10105111195955
882,88.20105230504917
883,88.3010534981388
884,88.40105469122842
885,88.50105588431805
886,88.60105707740767
887,88.7010582704973
888,88.80105946358692
889,88.90106065667655
890,89.00106184976617
891,89.1010630428558
892,89.20106423594542
893,89.30106542903505
894,89.40106662212467
895,89.5010678152143
896,89.60106900830391
897,89.70107020139353
898,89.80107139448316
899,89.90107258757278
900,90.00107378066241
901,90.10107497375203
902,90.20107616684166
903,90.30107735993128
904,90.40107855302091
905,90.50107974611053
906,90.60108093920016
907,90.70108213228978
908,90.80108332537941
909,90.90108451846903
910,91.00108571155866
911,91.10108690464828
912,91.20108809773791
913,91.30108929082753
914,91.40109048391716
915,91.50109167700678
916,91.60109287009641
917,91.70109406318603
918,91.80109525627566
919,91.90109644936528
920,92.00109764245491
921,92.10109883554453
922,92.20110002863416
923,92.30110122172378
924,92.40110241481341
925,92.50110360790303
926,92.60110480099266
927,92.70110599408228
928,92.80110718717191
929,92.90110838026153
930,93.00110957335116
931,93.10111076644078
932,93.20111195953041
933,93.30111315262003
934,93.40111434570966
935,93.50111553879928
936,93.60111673188891
937,93.70111792497853
938,93.80111911806816
939,93.90112031115778
940,94.00112150424741
941,94.10112269733703
942,94.20112389042666
943,94.30112508351628
944,94.40112627660591
945,94.50112746969553
946,94.60112866278516
947,94.70112985587478
948,94.80113104896441
949,94.90113224205403
950,95.00113343514366
951,95.10113462823328
952,95.20113582132291
953,95.30113701441253
954,95.40113820750216
955,95.50113940059178
956,95.60114059368141
957,95.70114178677103
958,95.80114297986066
959,95.90114417295028
960,96.0011453660399
961,96.10114655912953
962,96.20114775221916
963,96.30114894530878
964,96.4011501383984
965,96.50115133148803
966,96.60115252457766
967,96.70115371766728
968,96.8011549107569
969,96.90115610384653
970,97.00115729693616
971,97.10115849002578
972,97.2011596831154
973,97.30116087620503
974,97.40116206929466
975,97.50116326238428
976,97.6011644554739
977,97.70116564856353
978,97.80116684165316
979,97.90116803474278
980,98.0011692278324
981,98.10117042092203
982,98.20117161401166
983,98.30117280710128
984,98.4011740001909
985,98.50117519328053
986,98.60117638637016
987,98.70117757945978
988,98.8011787725494
989,98.90117996563903
990,99.00118115872866
991,99.10118235181828
992,99.2011835449079
993,99.30118473799753
994,99.40118593108716
995,99.50118712417678
996,99.6011883172664
997,99.70118951035603
998,99.80119070344566
999,99.90119189653528
1000,100.0011930896249
1001,100.10119428271453
1002,100.20119547580416
1003,100.30119666889378
1004,100.4011978619834
1005,100.50119905507303
1006,100.60120024816266
1007,100.70120144125228
1008,100.8012026343419
1009,100.90120382743153
1010,101.00120502052116
1011,101.10120621361078
1012,101.2012074067004
1013,101.30120859979003
1014,101.40120979287965
1015,101.50121098596928
1016,101.6012121790589
1017,101.70121337214853
1018,101.80121456523815
1019,101.90121575832778
1020,102.0012169514174
1021,102.10121814450703
1022,102.20121933759665
1023,102.30122053068628
1024,102.4012217237759
1025,102.50122291686553
1026,102.60122410995515
1027,102.70122530304478
1028,102.8012264961344
1029,102.90122768922403
1030,103.00122888231365
1031,103.10123007540328
1032,103.2012312684929
1033,103.30123246158253
1034,103.40123365467215
1035,103.50123484776178
1036,103.6012360408514
1037,103.70123723394103
1038,103.80123842703065
1039,103.90123962012028
1040,104.0012408132099
1041,104.10124200629953
1042,104.20124319938915
1043,104.30124439247878
1044,104.4012455855684
1045,104.50124677865803
1046,104.60124797174765
1047,104.70124916483728
1048,104.8012503579269
1049,104.90125155101653
1050,105.00125274410615
1051,105.10125393719578
1052,105.2012551302854
1053,105.30125632337503
1054,105.40125751646465
1055,105.50125870955428
1056,105.6012599026439
1057,105.70126109573353
1058,105.80126228882315
1059,105.90126348191278
1060,106.0012646750024
1061,106.10126586809203
1062,106.20126706118165
1063,106.30126825427128
1064,106.4012694473609
1065,106.50127064045053
1066,106.60127183354015
1067,106.70127302662978
1068,106.8012742197194
1069,106.90127541280903
1070,107.00127660589865
1071,107.10127779898828
1072,107.2012789920779
1073,107.30128018516753
1074,107.40128137825715
1075,107.50128257134678
1076,107.6012837644364
1077,107.70128495752603
1078,107.80128615061565
1079,107.90128734370528
1080,108.0012885367949
1081,108.10128972988453
1082,108.20129092297415
1083,108.30129211606378
1084,108.4012933091534
1085,108.50129450224303
1086,108.60129569533265
1087,108.70129688842228
1088,108.8012980815119
1089,108.90129927460153
1090,109.00130046769115
1091,109.10130166078078
1092,109.2013028538704
1093,109.30130404696003
1094,109.40130524004965
1095,109.50130643313928
1096,109.6013076262289
1097,109.70130881931853
1098,109.80131001240815
1099,109.90131120549778
1100,110.0013123985874
1101,110.10131359167703
1102,110.20131478476665
1103,110.30131597785628
1104,110.4013171709459
1105,110.50131836403553
1106,110.60131955712515
1107,110.70132075021478
1108,110.8013219433044
1109,110.90132313639403
1110,111.00132432948365
1111,111.10132552257328
1112,111.2013267156629
1113,111.30132790875253
1114,111.40132910184215
1115,111.50133029493178
1116,111.6013314880214
1117,111.70133268111103
1118,111.80133387420065
1119,111.90133506729028
1120,112.0013362603799
1121,112.10133745346953
1122,112.20133864655915
1123,112.30133983964878
1124,112.4013410327384
1125,112.50134222582803
1126,112.60134341891765
1127,112.70134461200728
1128,112.8013458050969
1129,112.90134699818653
1130,113.00134819127615
1131,113.10134938436578
1132,113.2013505774554
1133,113.30135177054503
1134,113.40135296363465
1135,113.50135415672428
1136,113.6013553498139
1137,113.70135654290353
1138,113.80135773599315
1139,113.90135892908278
1140,114.0013601221724
1141,114.10136131526203
1142,114.20136250835165
1143,114.30136370144128
1144,114.4013648945309
1145,114.50136608762053
1146,114.60136728071015
1147,114.70136847379977
1148,114.8013696668894
1149,114.90137085997902
1150,115.00137205306865
1151,115.10137324615827
1152,115.2013744392479
1153,115.30137563233751
1154,115.40137682542714
1155,115.50137801851676
1156,115.60137921160639
1157,115.70138040469601
1158,115.80138159778564
1159,115.90138279087526
1160,116.00138398396489
1161,116.10138517705451
1162,116.20138637014414
1163,116.30138756323376
1164,116.40138875632339
1165,116.50138994941301
1166,116.60139114250264
1167,116.70139233559226
1168,116.80139352868188
1169,116.90139472177151
1170,117.00139591486113
1171,117.10139710795076
1172,117.20139830104038
1173,117.30139949413001
1174,117.40140068721963
1175,117.50140188030926
1176,117.60140307339888
1177,117.70140426648851
1178,117.80140545957813
1179,117.90140665266776
1180,118.00140784575738
1181,118.10140903884701
1182,118.20141023193663
1183,118.30141142502626
1184,118.40141261811588
1185,118.50141381120551
1186,118.60141500429513
1187,118.70141619738476
1188,118.80141739047438
1189,118.90141858356401
1190,119.00141977665363
1191,119.10142096974326
1192,119.20142216283288
1193,119.30142335592251
1194,119.40142454901213
1195,119.50142574210176
1196,119.60142693519138
1197,119.70142812828101
1198,119.80142932137063
1199,119.90143051446026
1200,120.00143170754988
1201,120.10143290063951
1202,120.20143409372913
1203,120.30143528681876
1204,120.40143647990838
1205,120.50143767299801
1206,120.60143886608763
1207,120.70144005917726
1208,120.80144125226688
1209,120.90144244535651
1210,121.00144363844613
1211,121.10144483153576
1212,121.20144602462538
1213,121.30144721771501
1214,121.40144841080463
1215,121.50144960389426
1216,121.60145079698388
1217,121.70145199007351
1218,121.80145318316313
1219,121.90145437625276
1220,122.00145556934238
1221,122.10145676243201
1222,122.20145795552163
1223,122.30145914861126
1224,122.40146034170088
1225,122.50146153479051
1226,122.60146272788013
1227,122.70146392096976
1228,122.80146511405938
1229,122.90146630714901
1230,123.00146750023863
1231,123.10146869332826
1232,123.20146988641788
1233,123.30147107950751
1234,123.40147227259713
1235,123.50147346568676
1236,123.60147465877638
1237,123.70147585186601
1238,123.80147704495563
1239,123.90147823804526
1240,124.00147943113488
1241,124.10148062422451
1242,124.20148181731413
1243,124.30148301040376
1244,124.40148420349338
1245,124.501485396583
1246,124.60148658967263
1247,124.70148778276226
1248,124.80148897585188
1249,124.9014901689415
1250,125.00149136203113
1251,125.10149255512076
1252,125.20149374821038
1253,125.3014949413
1254,125.40149613438963
1255,125.50149732747926
1256,125.60149852056888
1257,125.7014997136585
1258,125.80150090674813
1259,125.90150209983776
1260,126.00150329292738
1261,126.101504486017
1262,126.20150567910663
1263,126.30150687219626
1264,126.40150806528588
1265,126.5015092583755
1266,126.60151045146513
1267,126.70151164455476
1268,126.80151283764438
1269,126.901514030734
1270,127.00151522382363
1271,127.10151641691326
1272,127.20151761000288
1273,127.3015188030925
1274,127.40151999618213
1275,127.50152118927176
1276,127.60152238236138
1277,127.701523575451
1278,127.80152476854063
1279,127.90152596163026
1280,128.0015271547199
1281,128.1015283478095
1282,128.20152954089912
1283,128.30153073398876
1284,128.40153192707837
1285,128.501533120168
1286,128.60153431325762
1287,128.70153550634726
1288,128.80153669943687
1289,128.9015378925265
1290,129.00153908561612
1291,129.10154027870576
1292,129.20154147179537
1293,129.301542664885
1294,129.40154385797462
1295,129.50154505106426
1296,129.60154624415387
1297,129.7015474372435
1298,129.80154863033312
1299,129.90154982342276
1300,130.00155101651237
1301,130.101552209602
1302,130.20155340269162
1303,130.30155459578125
1304,130.40155578887087
1305,130.5015569819605
1306,130.60155817505012
1307,130.70155936813975
1308,130.80156056122937
1309,130.901561754319
1310,131.00156294740862
1311,131.10156414049825
1312,131.20156533358787
1313,131.3015665266775
1314,131.40156771976712
1315,131.50156891285675
1316,131.60157010594637
1317,131.701571299036
1318,131.80157249212562
1319,131.90157368521525
1320,132.00157487830487
1321,132.1015760713945
1322,132.20157726448411
1323,132.30157845757375
1324,132.40157965066336
1325,132.501580843753
1326,132.60158203684261
1327,132.70158322993225
1328,132.80158442302186
1329,132.9015856161115
1330,133.00158680920111
1331,133.10158800229075
1332,133.20158919538036
1333,133.30159038847
1334,133.40159158155961
1335,133.50159277464925
1336,133.60159396773886
1337,133.7015951608285
1338,133.80159635391811
1339,133.90159754700775
1340,134.00159874009736
1341,134.101599933187
1342,134.2016011262766
1343,134.30160231936625
1344,134.40160351245586
1345,134.5016047055455
1346,134.6016058986351
1347,134.70160709172475
1348,134.80160828481436
1349,134.901609477904
1350,135.0016106709936
1351,135.10161186408325
1352,135.20161305717286
1353,135.3016142502625
1354,135.4016154433521
1355,135.50161663644175
1356,135.60161782953136
1357,135.701619022621
1358,135.8016202157106
1359,135.90162140880025
1360,136.00162260188986
1361,136.1016237949795
